au1.server.pro,164.132.119.61,
au2.server.pro,139.99.144.95,Ports: 53/closed/tcp//domain/// Ignored State: filtered (999)
au3.server.pro,139.99.144.201,Ports: 53/closed/tcp//domain/// Ignored State: filtered (999)
au5.server.pro,164.132.119.61,
au6.server.pro,139.99.144.96,Ports: 53/closed/tcp//domain/// Ignored State: filtered (999)
au7.server.pro,139.99.144.239,Ports: 53/closed/tcp//domain/// Ignored State: filtered (999)
bhs-st2-1.server.pro,54.39.156.226,Ports: 25/filtered/tcp//smtp///, 80/open/tcp//http///, 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (994)
bhs-st2-2.server.pro,54.39.49.154,Ports: 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (995)
ca200.server.pro,54.37.169.216,
ca201.server.pro,54.37.169.216,
ca202.server.pro,54.37.169.216,
ca203.server.pro,54.37.169.216,
ca204.server.pro,54.37.169.216,
ca29.server.pro,54.37.169.216,
ca64.server.pro,54.37.169.216,
ca70.server.pro,54.39.28.88,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca71.server.pro,66.70.180.26,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca72.server.pro,66.70.180.3,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca73.server.pro,144.217.11.2,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca74.server.pro,158.69.120.221,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca75.server.pro,142.44.143.147,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca77.server.pro,66.70.181.171,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca78.server.pro,142.44.143.3,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca79.server.pro,142.44.143.44,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 992/filtered/tcp//telnets///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (991)
ca80.server.pro,142.44.143.163,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca81.server.pro,158.69.120.203,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca82.server.pro,158.69.122.118,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap///, 8200/filtered/tcp//trivnet1/// Ignored State: closed (991)
ca83.server.pro,158.69.122.154,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca84.server.pro,144.217.11.121,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ca85.server.pro,142.44.143.108,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 481/filtered/tcp//dvs///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap///, 6969/filtered/tcp//acmsoda///, 9878/filtered/tcp//kca-service/// Ignored State: closed (989)
ca86.server.pro,142.44.143.42,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
core1.server.pro,54.37.169.216,Ports: 53/closed/tcp//domain///, 80/open/tcp//http///, 443/open/tcp//https/// Ignored State: filtered (997)
core2.server.pro,164.132.119.61,Ports: 53/closed/tcp//domain///, 80/open/tcp//http///, 443/open/tcp//https/// Ignored State: filtered (997)
core3.server.pro,164.132.119.73,Ports: 53/closed/tcp//domain///, 80/open/tcp//http///, 443/open/tcp//https/// Ignored State: filtered (997)
de1.server.pro,145.239.149.107,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap///, 5989/filtered/tcp//wbem-https/// Ignored State: closed (991)
de3.server.pro,145.239.149.10,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1021/filtered/tcp//exp1///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap///, 8181/filtered/tcp//intermapper///, 18101/filtered/tcp//unknown/// Ignored State: closed (989)
de4.server.pro,145.239.149.12,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
de7.server.pro,164.132.119.73,
dn1.server.pro,164.132.119.61,
file1.ca.server.pro,192.99.40.203,Ports: 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (995)
file2.fr.server.pro,5.196.84.133,Ports: 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (995)
file3.ca.server.pro,158.69.229.197,Ports: 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (995)
file4.fr.server.pro,51.255.88.174,Ports: 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 416/filtered/tcp//silverplatter///, 445/filtered/tcp//microsoft-ds///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (994)
fr70.server.pro,145.239.131.179,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
fr72.server.pro,145.239.131.106,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
fr74.server.pro,193.70.80.155,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
fr75.server.pro,193.70.81.136,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
fr77.server.pro,164.132.207.214,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
fr78.server.pro,145.239.131.82,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
fr79.server.pro,54.36.126.99,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
fr80.server.pro,164.132.119.73,
gra-st2-1.server.pro,54.38.178.141,Ports: 25/filtered/tcp//smtp///, 80/open/tcp//http///, 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///, 1434/filtered/tcp//ms-sql-m///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (993)
gra-st2-2.server.pro,54.38.178.143,Ports: 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 445/filtered/tcp//microsoft-ds///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (995)
node1.server.pro,51.178.128.142,Ports: 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 888/open/tcp//accessbuilder///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
pl1.server.pro,145.239.133.61,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap///, 3000/filtered/tcp//ppp/// Ignored State: closed (991)
pl2.server.pro,145.239.133.198,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
sg1.server.pro,164.132.119.61,
sg2.server.pro,54.37.169.216,
sg3.server.pro,139.99.124.157,Ports: 53/closed/tcp//domain/// Ignored State: filtered (999)
smtp.server.pro,51.91.219.68,Ports: 53/closed/tcp//domain///, 8080/closed/tcp//http-proxy/// Ignored State: filtered (998)
uk1.server.pro,164.132.119.73,
uk2.server.pro,164.132.119.73,
uk3.server.pro,145.239.204.52,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
uk4.server.pro,145.239.204.57,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
uk5.server.pro,145.239.204.45,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
uk6.server.pro,145.239.205.83,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us10.server.pro,147.135.8.24,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2710/filtered/tcp//sso-service///, 2869/filtered/tcp//icslap/// Ignored State: closed (991)
us11.server.pro,147.135.8.223,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1132/filtered/tcp//kvm-via-ip///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (991)
us12.server.pro,147.135.9.33,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us13.server.pro,147.135.9.42,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us14.server.pro,164.132.119.73,
us15.server.pro,147.135.8.202,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us17.server.pro,164.132.119.73,
us19.server.pro,147.135.9.31,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us1.server.pro,147.135.8.232,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us20.server.pro,164.132.119.73,
us22.server.pro,147.135.30.118,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us2.server.pro,147.135.8.49,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us3.server.pro,147.135.30.5,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us4.server.pro,147.135.30.97,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us5.server.pro,147.135.8.230,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us6.server.pro,147.135.30.2,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us7.server.pro,147.135.9.9,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
us8.server.pro,164.132.119.61,
us9.server.pro,147.135.9.19,Ports: 21/open/tcp//ftp///, 25/filtered/tcp//smtp///, 139/filtered/tcp//netbios-ssn///, 443/open/tcp//https///, 445/filtered/tcp//microsoft-ds///, 873/open/tcp//rsync///, 1900/filtered/tcp//upnp///, 2869/filtered/tcp//icslap/// Ignored State: closed (992)
ww1.server.pro,164.132.119.73,
www.server.pro,164.132.119.61,
